date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:47:04	34990/34990	U-----	200	untouched ('')	image/webp	etag:%2268d1c26e-88ae%22	http://localhost:10010/wp-content/uploads/elementor/thumbs/panel_transcription-rc5eq6mnwotmqoc8fg8qtslzk1mucjgxk7yd4k1b8o.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/elementor/thumbs/panel_transcription-rc5eq6mnwotmqoc8fg8qtslzk1mucjgxk7yd4k1b8o.webp	(from http://localhost:10010/)
21:47:05	154643/154643	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2030%20Sep%202025%2017:47:03%20GMT	http://localhost:10010/services/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/services/index.html	(from http://localhost:10010/)
21:47:05	25979/25979	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268c95997-657b%22	http://localhost:10010/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.11.12	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/themes/astra/assets/js/minified/frontend.min1415.js	(from http://localhost:10010/)
21:47:05	23794/23794	U-----	200	untouched ('')	image/webp	etag:%2268d3883c-5cf2%22	http://localhost:10010/wp-content/uploads/2025/09/iphone-home.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/2025/09/iphone-home.webp	(from http://localhost:10010/)
21:47:05	149822/149822	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2030%20Sep%202025%2017:47:03%20GMT	http://localhost:10010/contact/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/contact/index.html	(from http://localhost:10010/)
21:47:05	457/457	U-----	200	untouched ('OK')	application/x-javascript	etag:%2265ba444c-1c9%22	http://localhost:10010/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-includes/js/dist/dom-ready.min5346.js	(from http://localhost:10010/)
21:47:06	5707/5707	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268cc7599-164b%22	http://localhost:10010/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/js/webpack.runtime.min20c8.js	(from http://localhost:10010/)
21:47:06	6581/6581	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268c95a1c-19b5%22	http://localhost:10010/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js?ver=06758d4d807d9d22c6ea	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/maina11c.js	(from http://localhost:10010/)
21:47:06	59579/59579	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268cc7599-e8bb%22	http://localhost:10010/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/js/frontend-modules.min20c8.js	(from http://localhost:10010/)
21:47:06	32362/32362	U-----	200	untouched ('OK')	application/x-javascript	etag:%2268cc7599-7e6a%22	http://localhost:10010/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/js/frontend.min20c8.js	(from http://localhost:10010/)
21:47:06	21464/21464	U-----	200	untouched ('OK')	application/x-javascript	etag:%2267a4f0fe-53d8%22	http://localhost:10010/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-includes/js/jquery/ui/core.minb37e.js	(from http://localhost:10010/)
21:47:06	151556/151556	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-25004%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:06	151556/151556	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-25004%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:06	81612/81612	U-----	200	untouched ('')	application/font-woff2	etag:%2268cc7599-13ecc%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:07	151368/151368	U-----	200	untouched ('')	application/font-sfnt	etag:%2268cc7599-24f48%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:07	97804/97804	U-----	200	untouched ('')	application/font-woff	etag:%2268cc7599-17e0c%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:07	34034/34034	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-84f2%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:07	749223/749223	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2268cc7599-b6ea7%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	13276/13276	U-----	200	untouched ('')	application/font-woff2	etag:%2268cc7599-33dc%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	16276/16276	U-----	200	untouched ('')	application/font-woff	etag:%2268cc7599-3f94%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	34034/34034	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-84f2%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	203030/203030	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-31916%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	203030/203030	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2268cc7599-31916%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	144714/144714	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2268cc7599-2354a%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	101652/101652	U-----	200	untouched ('')	application/font-woff	etag:%2268cc7599-18d14%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	78196/78196	U-----	200	untouched ('')	application/font-woff2	etag:%2268cc7599-13174%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:08	918991/918991	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%2268cc7599-e05cf%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:09	202744/202744	U-----	200	untouched ('')	application/font-sfnt	etag:%2268cc7599-317f8%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:09	28950/28950	U-----	200	untouched ('')	image/webp	etag:%2268cc1fc6-7116%22	http://localhost:10010/wp-content/uploads/2025/09/getintouch.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/2025/09/getintouch.webp	(from http://localhost:10010/about/)
21:47:09	62304/62304	U-----	200	untouched ('')	image/webp	etag:%2268cad8a8-f360%22	http://localhost:10010/wp-content/uploads/2025/09/f11-1024x571.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/2025/09/f11-1024x571.webp	(from http://localhost:10010/about/)
21:47:10	109/109	U-----	200	untouched ('OK')	text/css	etag:%2268cc7598-6d%22	http://localhost:10010/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min20c8.css	(from http://localhost:10010/services/)
21:47:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Sep%202025%2017:47:10%20GMT	http://localhost:10010/?p=14	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/index0b69.html	(from http://localhost:10010/about/)
21:47:10	102064/102064	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Sep%202025%2017:47:10%20GMT	http://localhost:10010/Trident/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/Trident/index.html	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.32.2)
21:47:10	59418/59418	U-----	200	untouched ('')	image/webp	etag:%2268cc2116-e81a%22	http://localhost:10010/wp-content/uploads/elementor/thumbs/analyses2-rbxz53fbyg7idrjqh5sxdww2y4fj2025ob7lioahog.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/elementor/thumbs/analyses2-rbxz53fbyg7idrjqh5sxdww2y4fj2025ob7lioahog.webp	(from http://localhost:10010/services/)
21:47:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Sep%202025%2017:47:10%20GMT	http://localhost:10010/?p=15	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/indexa1ca.html	(from http://localhost:10010/services/)
21:47:11	37136/37136	U-----	200	untouched ('')	image/webp	etag:%2268d1c761-9110%22	http://localhost:10010/wp-content/uploads/2025/09/transcription_3-1.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/2025/09/transcription_3-1.webp	(from http://localhost:10010/services/)
21:47:11	39434/39434	U-----	200	untouched ('')	image/webp	etag:%2268d5bc2c-9a0a%22	http://localhost:10010/wp-content/uploads/2025/09/contact-us-1-scaled.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/2025/09/contact-us-1-scaled.webp	(from http://localhost:10010/contact/)
21:47:11	99972/99972	U-----	200	untouched ('')	image/webp	etag:%2268cae508-18684%22	http://localhost:10010/wp-content/uploads/elementor/thumbs/gpt-rbwc1q766203x3o1t3f1o8wmmvyd35k46tj70sk64g.webp	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/uploads/elementor/thumbs/gpt-rbwc1q766203x3o1t3f1o8wmmvyd35k46tj70sk64g.webp	(from http://localhost:10010/services/)
21:47:11	5846/5846	U-----	200	untouched ('OK')	text/css	etag:W/%2268cc7598-16d6%22	http://localhost:10010/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.32.2	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/css/widget-icon-box.min20c8.css	(from http://localhost:10010/contact/)
21:47:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Sep%202025%2017:47:11%20GMT	http://localhost:10010/?p=16	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/index0e62.html	(from http://localhost:10010/contact/)
21:47:12	33736/33736	U-----	200	untouched ('')	application/font-sfnt	etag:%2268cc7599-83c8%22	http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost:10010/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.2)
21:47:12	102064/102064	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Sep%202025%2017:47:12%20GMT	http://localhost:10010/OPR/	C:/Users/moham/Desktop/Export/Novimetrix/localhost_10010/localhost_10010/OPR/index.html	(from http://localhost:10010/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.32.2)
